nctId,Cluster,PCA1,PCA2,Combined_Text,Top_10_words_text
nct06445218,3,-0.047270871556141694,0.08115751335429809,ed emergency france musculoskeletal patients french coming consultations referral weaving,"ed, emergency, france, musculoskeletal, patients, french, coming, consultations, referral, weaving"
nct06572007,4,-0.02918915519597273,0.0449764912632066,clbp pain back tlf perimuscular thickness fascia trometamol dexketoprofen okan,"clbp, pain, back, tlf, perimuscular, thickness, fascia, trometamol, dexketoprofen, okan"
nct06519396,2,-0.021767438212370968,-0.014113937754418078,achilles tendon balance prediabetes neuropathic ultrasonographic measurers static dynamic diabetes,"achilles, tendon, balance, prediabetes, neuropathic, ultrasonographic, measurers, static, dynamic, diabetes"
nct06401590,3,-0.03476221880261244,0.09954145400621002,biopsy neoadjuvant frozen sentinel axillary lymph node section permanent nodes,"biopsy, neoadjuvant, frozen, sentinel, axillary, lymph, node, section, permanent, nodes"
nct06438614,3,0.02711216727389979,0.07002907132483159,naxitamab refractory neuroblastoma csf relapsed gm etoposide gd2 ifosfamide carboplatin,"naxitamab, refractory, neuroblastoma, csf, relapsed, gm, etoposide, gd2, ifosfamide, carboplatin"
nct06535295,1,-0.040876380501497896,-0.09289389688708856,t2d ht capacity obesity older functional pa chronic activity life,"t2d, ht, capacity, obesity, older, functional, pa, chronic, activity, life"
nct06550349,1,-0.0033827053885061463,-0.020071612824772357,pnb scannav anatomy asd intelligentultrasound ibuprofen heel nine ordu hand,"pnb, scannav, anatomy, asd, intelligentultrasound, ibuprofen, heel, nine, ordu, hand"
nct06581796,6,0.04577088267600864,0.008173908447940473,gravidarum hyperemesis pepsinogen hg pregnant mspg women lemperle maternal wrinkles,"gravidarum, hyperemesis, pepsinogen, hg, pregnant, mspg, women, lemperle, maternal, wrinkles"
nct06494345,8,0.2603918468452867,-0.013033568085913994,genolair ige xolair solution lyophilisate signing subcutaneous drug drugs monoclonal,"genolair, ige, xolair, solution, lyophilisate, signing, subcutaneous, drug, drugs, monoclonal"
nct06637176,3,-0.023617017478275184,0.07077701033253324,lsci speckle surgeons microcirculation perfusion anastomotic anastomosis colorectal al surgery,"lsci, speckle, surgeons, microcirculation, perfusion, anastomotic, anastomosis, colorectal, al, surgery"
nct06437639,3,0.008706639783942094,0.047630033392637855,poag mexidol mitochondrial mitochondria pharmasoft succinate glaucomatous episodic dehydrogenase cluster,"poag, mexidol, mitochondrial, mitochondria, pharmasoft, succinate, glaucomatous, episodic, dehydrogenase, cluster"
nct06690619,7,0.16499370588036688,-0.10246573123704955,ingestion gpc visits flanker body post stroop tendo visit approximately,"ingestion, gpc, visits, flanker, body, post, stroop, tendo, visit, approximately"
nct06645912,3,-0.009957206158603052,0.021708126909598936,ons nutritional neoadjuvant mna chemotherapy status gastric protein iadl rescuedoppler,"ons, nutritional, neoadjuvant, mna, chemotherapy, status, gastric, protein, iadl, rescuedoppler"
nct06400381,1,-0.09827920063886163,-0.15763745456804018,nurses mindfulness jordan quality engagement professional neonatal pediatric intervention work,"nurses, mindfulness, jordan, quality, engagement, professional, neonatal, pediatric, intervention, work"
nct06499753,3,0.013483740329182084,0.009699530331581354,osdi eye rh tears geographic climate symptomatology artificial spain valladolid,"osdi, eye, rh, tears, geographic, climate, symptomatology, artificial, spain, valladolid"
nct06407908,1,-0.052045482093224196,-0.03860241791382418,translation urdu eating pedi tool pediatric eat version parents forward,"translation, urdu, eating, pedi, tool, pediatric, eat, version, parents, forward"
nct06675253,3,-0.05343817588339354,0.04553006613179528,fluid peep perioperative magazine makam silesia therapy quadrants anxiety pulse,"fluid, peep, perioperative, magazine, makam, silesia, therapy, quadrants, anxiety, pulse"
nct06417905,2,-0.0934939396790682,-0.087166153254159,seg veg dentists exercises eylul dokuz cg supervised endurance pain,"seg, veg, dentists, exercises, eylul, dokuz, cg, supervised, endurance, pain"
nct06623526,7,0.16050613371493958,0.03181059853277572,yhr2402 yhr2403 kcal carbohydrates protein whey crossover yuhan enzymatically interactions,"yhr2402, yhr2403, kcal, carbohydrates, protein, whey, crossover, yuhan, enzymatically, interactions"
nct06628583,3,-0.04519003500714284,0.07451552314110035,lumbar plif degenerative factors spine vasodilator short term risk multivariate,"lumbar, plif, degenerative, factors, spine, vasodilator, short, term, risk, multivariate"
nct06607679,3,-0.03240115894132205,0.04659613699356076,ect onsd electroconvulsive intracranial optic sheath sealant haemostatic nerve mucosal,"ect, onsd, electroconvulsive, intracranial, optic, sheath, sealant, haemostatic, nerve, mucosal"
nct06426186,4,-0.047885067697955176,0.1457309351072015,vomiting nausea stellate ganglion postoperative ponv gynecological block incidence laparoscopic,"vomiting, nausea, stellate, ganglion, postoperative, ponv, gynecological, block, incidence, laparoscopic"
nct06597461,2,-0.027653588365451218,-0.04980553558297631,myofascial foot release basketball hypomobility mobility players mr pmr hypomobile,"myofascial, foot, release, basketball, hypomobility, mobility, players, mr, pmr, hypomobile"
nct06404853,1,-0.008244345939086548,0.0032003508767530758,mannite constipation pediatric supplement functional dietary glucomannan gnn enemas manna,"mannite, constipation, pediatric, supplement, functional, dietary, glucomannan, gnn, enemas, manna"
nct06617442,3,-0.01741790817656981,0.03056130411398762,pvi hpsd vhpsd esophageal power thermal 90w endoscopy isolation vein,"pvi, hpsd, vhpsd, esophageal, power, thermal, 90w, endoscopy, isolation, vein"
nct06405399,1,-0.06974180278480753,-0.1518219945459892,simulation students navarra anaphylactic nursing universidad role guided shock 123,"simulation, students, navarra, anaphylactic, nursing, universidad, role, guided, shock, 123"
nct06489236,1,-0.048401459543834145,-0.14473746099224416,pn pediatric pediatricians vaccination catalonia vaccine nurses hesitancy hesitant promotion,"pn, pediatric, pediatricians, vaccination, catalonia, vaccine, nurses, hesitancy, hesitant, promotion"
nct06591156,4,-0.033220594143368316,0.10454394812409755,flap caf coverage prf root recession coronal gingival incisions recessions,"flap, caf, coverage, prf, root, recession, coronal, gingival, incisions, recessions"
nct06718777,3,-0.03854727861327872,0.004699099352188615,pressure care wound aliskiren healing injury arat polyhexanide solutions nacl,"pressure, care, wound, aliskiren, healing, injury, arat, polyhexanide, solutions, nacl"
nct06580431,1,0.051821000753523125,0.03777692855755011,tmao periodontal systemically periodontitis cra periodontally trimethylamine smokers oxide healthy,"tmao, periodontal, systemically, periodontitis, cra, periodontally, trimethylamine, smokers, oxide, healthy"
nct06645561,1,-0.031469916502462454,-0.000709236243104922,dating hilt semiological lenval fondation fractures biostimulation phase rotator 99,"dating, hilt, semiological, lenval, fondation, fractures, biostimulation, phase, rotator, 99"
nct06454799,1,-0.09239168444729771,-0.2000964310103443,acupressure exam students anxiety nursing fundamentals exams course therapy mediterranean,"acupressure, exam, students, anxiety, nursing, fundamentals, exams, course, therapy, mediterranean"
nct06486701,4,-0.0007495160182659554,0.03671192883398751,singing np abdominal vital sing antibody antigen signs anxiety song,"singing, np, abdominal, vital, sing, antibody, antigen, signs, anxiety, song"
nct06405659,3,-0.041086105890725935,0.12929108742252682,fevers fever scoliosis postoperative immediate surgical chills anaesthesia reports guangdong,"fevers, fever, scoliosis, postoperative, immediate, surgical, chills, anaesthesia, reports, guangdong"
nct06654362,1,-0.04360573050321867,-0.01305221502141487,workers arfa lipid glycemic company livespo knee nutritional singapore steel,"workers, arfa, lipid, glycemic, company, livespo, knee, nutritional, singapore, steel"
nct06561802,1,0.03954278481206431,0.033405718513108834,nippv ferritin intubation gcf probing set periodontal metalloproteinase individuals attachment,"nippv, ferritin, intubation, gcf, probing, set, periodontal, metalloproteinase, individuals, attachment"
nct06478914,3,-0.04349090890327322,0.028095978134759732,peroneal burn mcv neuropathic nerve lil nmes common conduction velocity,"peroneal, burn, mcv, neuropathic, nerve, lil, nmes, common, conduction, velocity"
nct06564597,2,-0.0745421943581205,-0.1316004970416457,npa kt students training psyllium mi activity return presence occupational,"npa, kt, students, training, psyllium, mi, activity, return, presence, occupational"
nct06541600,3,-0.009617924936906943,0.03433807160478155,sepsis investigators adverse shoulder factors etc comprehensively outcomes risk patients,"sepsis, investigators, adverse, shoulder, factors, etc, comprehensively, outcomes, risk, patients"
nct06725342,3,-0.016155018932736253,0.0710510260852524,hnscc genomic checkpoint immune activated cell bleeding hellenic 1rm muccogingival,"hnscc, genomic, checkpoint, immune, activated, cell, bleeding, hellenic, 1rm, muccogingival"
nct06412965,3,-0.012411297737046396,0.04686455988786851,rimegepant migraine triptans acute physician dsp adelphi arw prescribed treatment,"rimegepant, migraine, triptans, acute, physician, dsp, adelphi, arw, prescribed, treatment"
nct06514248,3,0.0013363591183681224,0.044509214756968354,v5med nodules lung reader ai radiologist nodule ct aided radiologists,"v5med, nodules, lung, reader, ai, radiologist, nodule, ct, aided, radiologists"
nct06459258,2,-0.04130920613027789,-0.045617851311290085,handball throwing elite velocity shoulder pilates players reformer nmes triggered,"handball, throwing, elite, velocity, shoulder, pilates, players, reformer, nmes, triggered"
nct06449872,1,-0.011953884883669724,-0.008140489840204896,visualization ultrasound image structures views kosmos obstetrics quality 2d trimester,"visualization, ultrasound, image, structures, views, kosmos, obstetrics, quality, 2d, trimester"
nct06709235,3,-0.011512555023686833,0.08810463613331179,aml infectious intensive chemotherapy leukemia myeloid events aplasia civils hospices,"aml, infectious, intensive, chemotherapy, leukemia, myeloid, events, aplasia, civils, hospices"
nct06724770,1,-0.02582446481784943,-0.03543625738752403,resilience managers healthcare middle institutions dor tool isl professionals teams,"resilience, managers, healthcare, middle, institutions, dor, tool, isl, professionals, teams"
nct06605742,6,-0.045947225132266595,-0.06581288578463303,mgs women roy adaptation sexual stimuli menopause life ram abl1,"mgs, women, roy, adaptation, sexual, stimuli, menopause, life, ram, abl1"
nct06605911,3,-0.01638799347333875,0.04167680948240257,thr curcumin olp lichen planus topical triamcinolone minutes acetonate oral,"thr, curcumin, olp, lichen, planus, topical, triamcinolone, minutes, acetonate, oral"
nct06585826,6,-0.03553992674078732,-0.010150632223314532,incontinence urinary syrian awareness ui temporary protection 327 uniportal attitudes,"incontinence, urinary, syrian, awareness, ui, temporary, protection, 327, uniportal, attitudes"
nct06679933,3,-0.059372236389934774,0.06722578747901707,grip strength hypotension anesthesia intraoperative hand geriatric elderly spinal patients,"grip, strength, hypotension, anesthesia, intraoperative, hand, geriatric, elderly, spinal, patients"
nct06675916,4,-0.07657553819466618,0.13499105001866518,analgesia hip peng articular infiltration block migraine prosthesis expectancies intra,"analgesia, hip, peng, articular, infiltration, block, migraine, prosthesis, expectancies, intra"
nct06581445,1,-0.006330531098445642,-0.015388641003344401,birdsongs sadness depressed psychophysiological record music neutral operation induction diquafosol,"birdsongs, sadness, depressed, psychophysiological, record, music, neutral, operation, induction, diquafosol"
nct06458777,1,-0.022982918914947838,0.006470302060683554,automatic sleep polygraphy bb apnea osa ahi manual analysis pedro,"automatic, sleep, polygraphy, bb, apnea, osa, ahi, manual, analysis, pedro"
nct06549127,2,-0.008267772764032243,-0.0927484169342595,assistive stroke wearable walking devices gait device oxidation patients powered,"assistive, stroke, wearable, walking, devices, gait, device, oxidation, patients, powered"
nct06541613,4,-0.04228736050607188,0.11726307930777026,eoipb paced custom block cholecystectomy intercostal games bilharz theodor oblique,"eoipb, paced, custom, block, cholecystectomy, intercostal, games, bilharz, theodor, oblique"
nct06696196,1,-0.010714241728882466,-0.01464436023640233,sleep psg efficiency 4318 validate smartwatch algorithm analysi photoplethysmogram booming,"sleep, psg, efficiency, 4318, validate, smartwatch, algorithm, analysi, photoplethysmogram, booming"
nct06628739,3,0.0007501830231768282,0.0783603352572054,imatinib kit gist exon trough advanced mutation mutations cmin stt,"imatinib, kit, gist, exon, trough, advanced, mutation, mutations, cmin, stt"
nct06537336,2,-0.0037919269882508632,-0.0780182871375701,spirometry incentive aerobic qol exercise cancer exercises lung breathing functioning,"spirometry, incentive, aerobic, qol, exercise, cancer, exercises, lung, breathing, functioning"
nct06487468,3,-0.018549193115773254,0.08152558462260226,hfpef failure xiangtan preserved ejection fraction heart death readmission factors,"hfpef, failure, xiangtan, preserved, ejection, fraction, heart, death, readmission, factors"
nct06583161,3,0.07335474074407175,-9.402890851324802e-05,mach15 alcohol alcoholic cardiovascular emulation emulate health cvd consumption hsph,"mach15, alcohol, alcoholic, cardiovascular, emulation, emulate, health, cvd, consumption, hsph"
nct06459960,2,-0.10506934058417067,0.016462681389629225,oa knee hydrotherapy uka arthroplasty joint wall physiotherapy patients rotation,"oa, knee, hydrotherapy, uka, arthroplasty, joint, wall, physiotherapy, patients, rotation"
nct06415019,1,0.08151125770669734,-0.03263330937397922,bayh006689 skin topical h006689 medicines gels chapel study hill bay,"bayh006689, skin, topical, h006689, medicines, gels, chapel, study, hill, bay"
nct06552026,6,-5.71517993570397e-05,-0.047128581128819826,anhedonia hamd rtms depression itbs imagery scale theta burst stimulation,"anhedonia, hamd, rtms, depression, itbs, imagery, scale, theta, burst, stimulation"
nct06469138,7,0.4524699667850353,-0.054322939237150585,check designee prior bemcentinib subjects study screening products investigator unless,"check, designee, prior, bemcentinib, subjects, study, screening, products, investigator, unless"
nct06411535,1,0.0402044600229777,0.008939535650021457,ultra processed food gingival consumption fmbs industrialized products tissues overconsumption,"ultra, processed, food, gingival, consumption, fmbs, industrialized, products, tissues, overconsumption"
nct06464783,2,-0.0591638888886424,-0.05076311380609277,kyphosis cyclists corrective cycling postural thoracic forward leaning angle exercise,"kyphosis, cyclists, corrective, cycling, postural, thoracic, forward, leaning, angle, exercise"
nct06691607,3,0.0025752583156987553,0.015660215504376924,ngal aki serum sohag renal kidney critical care cga icu,"ngal, aki, serum, sohag, renal, kidney, critical, care, cga, icu"
nct06533930,3,-0.0253036588053453,0.0390284821699543,tos optic ms ond onsd transorbital nerve vep sonography edss,"tos, optic, ms, ond, onsd, transorbital, nerve, vep, sonography, edss"
nct06614881,3,-0.041095342466149105,0.13273026292538503,asmr delirium dexmedetomidine patients tka elderly knee postoperative platforms cognitive,"asmr, delirium, dexmedetomidine, patients, tka, elderly, knee, postoperative, platforms, cognitive"
nct06480058,3,-0.0020860786003288607,0.03858986059332793,scoff bariatric eating kuwait surgery candidates obesity disordered stands cohort,"scoff, bariatric, eating, kuwait, surgery, candidates, obesity, disordered, stands, cohort"
nct06552390,3,-0.005311619237960962,-0.010800824386261669,hrn4htx transplant 6mwt 2r value bragança discharge capacity hospitalar politécnico,"hrn4htx, transplant, 6mwt, 2r, value, bragança, discharge, capacity, hospitalar, politécnico"
nct06653920,4,-0.05004298808940992,0.04311531985562648,paraspinal algometry tenderness chiropractic medicare pain cmt back kemp fischer,"paraspinal, algometry, tenderness, chiropractic, medicare, pain, cmt, back, kemp, fischer"
nct06423521,3,-0.018779693178424907,0.03657619422081111,rpm soc inr coagulometer ttr value coaguchek patients text anticoagulant,"rpm, soc, inr, coagulometer, ttr, value, coaguchek, patients, text, anticoagulant"
nct06405165,1,-0.0596844313672729,-0.11071940239119489,jigsaw catheter learning students urinary flipped seyh model care bilecik,"jigsaw, catheter, learning, students, urinary, flipped, seyh, model, care, bilecik"
nct06676293,3,-0.013007571220834188,0.06667637269401101,npc ebv icb asparaginase nasopharyngeal dna carcinoma checkpoint postures combination,"npc, ebv, icb, asparaginase, nasopharyngeal, dna, carcinoma, checkpoint, postures, combination"
nct06525194,1,-0.07875970320822155,-0.17243723881686318,interprofessional students facilitators ripls arcs discussion scenario program readiness student,"interprofessional, students, facilitators, ripls, arcs, discussion, scenario, program, readiness, student"
nct06419400,1,0.00934176439459684,-0.020818364759450696,inhaler messages text gp preventer copd accurx asthma trial mars,"inhaler, messages, text, gp, preventer, copd, accurx, asthma, trial, mars"
nct06573164,3,0.018485846794847896,0.05398933413146199,qipian rhinitis asthma allergic treatment aria gina patients eswt adding,"qipian, rhinitis, asthma, allergic, treatment, aria, gina, patients, eswt, adding"
nct06708325,2,-0.062022391952883886,-0.1988165039850669,psychological physical resistance slot flexors exercise synchronisation eyefields depression 21,"psychological, physical, resistance, slot, flexors, exercise, synchronisation, eyefields, depression, 21"
nct06587750,4,-0.06489400141454216,-0.006163669334965746,crps cmr sensorimotor multisensory sensory pain perception cognitive limb rehabilitation,"crps, cmr, sensorimotor, multisensory, sensory, pain, perception, cognitive, limb, rehabilitation"
nct06443879,4,-0.03462758264787001,0.09067566613841636,sensation plexus axillary brachial return loss block limb nerve upper,"sensation, plexus, axillary, brachial, return, loss, block, limb, nerve, upper"
nct06606145,6,-0.037239716938726526,0.030380247502242132,vlnt lva cdt bcrl lymphatic lymphedema breastfeeding volume node limb,"vlnt, lva, cdt, bcrl, lymphatic, lymphedema, breastfeeding, volume, node, limb"
nct06541743,1,-0.022492439128976437,0.007502251272986347,toothbrushes plaque musical children brushing electric tooth regular removal hygiene,"toothbrushes, plaque, musical, children, brushing, electric, tooth, regular, removal, hygiene"
nct06558032,7,0.29467550813832283,-0.031830219944597574,00 tamsulosin pt medica dexa release produced tablet combiphar harnal,"00, tamsulosin, pt, medica, dexa, release, produced, tablet, combiphar, harnal"
nct06516809,7,0.1234543906638029,0.00347535302587402,subject dormotech vlab saturations plateaus accuracy sensor hbo2 arterial oxyhemoglobin,"subject, dormotech, vlab, saturations, plateaus, accuracy, sensor, hbo2, arterial, oxyhemoglobin"
nct06571864,3,-0.022057444036634156,0.03602137440652025,amyloidosis cd38 al daratunumab sevoflurane asct daratumumab turin intrapartum ineligible,"amyloidosis, cd38, al, daratunumab, sevoflurane, asct, daratumumab, turin, intrapartum, ineligible"
nct06675006,4,-0.03634980459326495,0.026810192284047903,bowen ice pain fmt sprain massage cryotherapy ankle zivot zinplava,"bowen, ice, pain, fmt, sprain, massage, cryotherapy, ankle, zivot, zinplava"
nct06399133,3,-0.05577293424181813,0.08843055039467194,constipation orthopedic package postoperative undergoing fiber care surgery warm intake,"constipation, orthopedic, package, postoperative, undergoing, fiber, care, surgery, warm, intake"
nct06525792,3,0.02821759267639312,0.03406936231120158,autohemotherapy ozone zhengzhou stroke bedtime morphology acute puncture reading ischemic,"autohemotherapy, ozone, zhengzhou, stroke, bedtime, morphology, acute, puncture, reading, ischemic"
nct06510088,3,-0.07674863374537257,0.08322062125936716,prehabilitation frail elderly gastric multimodal frailty cancer nmes patients complications,"prehabilitation, frail, elderly, gastric, multimodal, frailty, cancer, nmes, patients, complications"
nct06405191,1,-0.06945740404239459,-0.1880356733125856,web students education psychomotor skills nursing teaching wbe watch skill,"web, students, education, psychomotor, skills, nursing, teaching, wbe, watch, skill"
nct06558695,4,-0.05193601563804819,0.07551119534359901,tiva sevoflurane anesthesia hemodynamic prone mechanics neuromonitoring respiratory spinal stability,"tiva, sevoflurane, anesthesia, hemodynamic, prone, mechanics, neuromonitoring, respiratory, spinal, stability"
nct06477926,8,0.17195922772493957,-0.010474083863692715,668 abbv bioavailability er abbvie relative tablets formulations food cmax,"668, abbv, bioavailability, er, abbvie, relative, tablets, formulations, food, cmax"
nct06689332,3,0.025889198643684785,-0.004006429498558298,geriatric cancer hematological frail cga treatment older leukemia assessment g8,"geriatric, cancer, hematological, frail, cga, treatment, older, leukemia, assessment, g8"
nct06568146,1,0.10592889814750117,-0.08683179312653519,multivitamin wellbeing week hats love aerobics b12 12 wellness thinking,"multivitamin, wellbeing, week, hats, love, aerobics, b12, 12, wellness, thinking"
nct06577129,2,-0.06504189090806903,-0.10534394294792708,ladder plyometric cricket leap agility training players speed vertical fragment,"ladder, plyometric, cricket, leap, agility, training, players, speed, vertical, fragment"
nct06483464,3,-0.0488568950201723,0.11674835323942646,nsqip acs calculator basel risk thoracic complications surgery preoperative project,"nsqip, acs, calculator, basel, risk, thoracic, complications, surgery, preoperative, project"
nct06456801,1,-0.0067726784657164375,-0.011973956721125495,reagents eft samples pla2r tests apcp session immunoassay resolved fluorescence,"reagents, eft, samples, pla2r, tests, apcp, session, immunoassay, resolved, fluorescence"
nct06719765,4,-0.08825591243435325,0.02055212724175936,neck pain posture forward propofol jordanian head core students faulty,"neck, pain, posture, forward, propofol, jordanian, head, core, students, faulty"
nct06596863,6,-0.022381573341913905,-0.014862563490553784,uromodulin dn meta postpartum serum association studies theory dkd review,"uromodulin, dn, meta, postpartum, serum, association, studies, theory, dkd, review"
nct06556953,3,-0.043648297993855785,0.09041402877811286,vte cancer cervical thromboembolism venous machine noise esspri learning white,"vte, cancer, cervical, thromboembolism, venous, machine, noise, esspri, learning, white"
nct06611683,2,-0.04383520685844373,-0.04507360960454734,muscle inspiratory mechanical ventilation liberation training fcm sdoh alcalá face,"muscle, inspiratory, mechanical, ventilation, liberation, training, fcm, sdoh, alcalá, face"
nct06521580,3,-0.02912876831366652,0.09534689009143987,osteopetrosis orif fractures bone bearing bones radiological autosomal adult fracture,"osteopetrosis, orif, fractures, bone, bearing, bones, radiological, autosomal, adult, fracture"
nct06403384,2,-0.06702343936387715,-0.04036324677192509,soreness players vibration wheelchair wcb basketball vt athletic muscle performance,"soreness, players, vibration, wheelchair, wcb, basketball, vt, athletic, muscle, performance"
nct06474650,7,0.35131953001892874,-0.062145306940779535,subject chatbot lpm3770164 within myocarditis system food luye sustained eosinophilic,"subject, chatbot, lpm3770164, within, myocarditis, system, food, luye, sustained, eosinophilic"
nct06492577,2,-0.017879025025079105,-0.09566224485827525,pmr pr hhhfnc covid severe relaxation vapotherm pulmonary wrist rehabilitation,"pmr, pr, hhhfnc, covid, severe, relaxation, vapotherm, pulmonary, wrist, rehabilitation"
nct06673641,3,0.06859050977256843,0.008002966519967219,adapalene benzoyl acne clindamycin vulgaris peroxide phosphate gel topical cabtreo,"adapalene, benzoyl, acne, clindamycin, vulgaris, peroxide, phosphate, gel, topical, cabtreo"
nct06572488,6,-0.00038467127023613485,0.008552353205432843,candidiasis laser stimulation vulvovaginal hits albicans vaginal yag er recurrent,"candidiasis, laser, stimulation, vulvovaginal, hits, albicans, vaginal, yag, er, recurrent"
nct06440096,1,-0.029836388304311682,0.016965184440095104,mcs lymphocyte modic inflammatory type opportunities neutrophil recharge systemic hemogram,"mcs, lymphocyte, modic, inflammatory, type, opportunities, neutrophil, recharge, systemic, hemogram"
nct06517485,8,0.15712837073451638,0.06002907995447026,platinum uplift cancer ovarian 1536 xmt expansion therapy prior napi2b,"platinum, uplift, cancer, ovarian, 1536, xmt, expansion, therapy, prior, napi2b"
nct06442098,1,-0.0584072271515153,-0.11143719801847723,reading summer language literacy camp parent skills students tills sli,"reading, summer, language, literacy, camp, parent, skills, students, tills, sli"
nct06716593,3,0.01746659704214173,0.1076749045546606,survival cachexia smm neoadjuvant lagc nact tata longitudinal dao trajectory,"survival, cachexia, smm, neoadjuvant, lagc, nact, tata, longitudinal, dao, trajectory"
nct06629285,3,-0.03479772789101052,0.08668483148645834,cruciate cryotherapy reconstruction ligament ice pack hrg2010 umc anterior minh,"cruciate, cryotherapy, reconstruction, ligament, ice, pack, hrg2010, umc, anterior, minh"
nct06451406,1,-0.002455571538335125,0.004244847461861241,ejaculation glans pe premature lifelong selective inhibitors penis reuptake serotonin,"ejaculation, glans, pe, premature, lifelong, selective, inhibitors, penis, reuptake, serotonin"
nct06677658,3,0.019550815790726577,0.023182150692368914,olive oil covid pneumonia 19 pulse steroid laughter yoga patients,"olive, oil, covid, pneumonia, 19, pulse, steroid, laughter, yoga, patients"
nct06542172,3,-0.005712797508621005,0.05846920860784162,fat c20 milk ldl icu c24 lipids patients cad full,"fat, c20, milk, ldl, icu, c24, lipids, patients, cad, full"
nct06494007,3,0.036427618717907326,0.05325696014883804,diltiazem hypotension iv pretreatment calcium afl patients afib rhythm systolic,"diltiazem, hypotension, iv, pretreatment, calcium, afl, patients, afib, rhythm, systolic"
nct06428266,3,-0.030408087174301695,0.07960380141806035,lacrimal duct dacryointubation obstruction bicanalicular uldo intubation closed tear canaliculi,"lacrimal, duct, dacryointubation, obstruction, bicanalicular, uldo, intubation, closed, tear, canaliculi"
nct06560944,1,0.05354320517072123,-0.061859846657844525,contraceptive substrate metabolism oral hormones spike timing cognition behaviours synthetic,"contraceptive, substrate, metabolism, oral, hormones, spike, timing, cognition, behaviours, synthetic"
nct06472531,7,0.25332696229516777,0.024671863361824375,inr101 prostate phase subjects pet suspected imaging injection administration male,"inr101, prostate, phase, subjects, pet, suspected, imaging, injection, administration, male"
nct06715202,3,-0.0367729235978866,0.02522436085978486,dj stent ureteral urs stents stones loss postoperatıve insertıon ussq,"dj, stent, ureteral, urs, stents, stones, loss, postoperatıve, insertıon, ussq"
nct06420102,3,0.023373541311781383,0.011368602894568144,skin ulcer pressure stage compromised pu surface probes site measurements,"skin, ulcer, pressure, stage, compromised, pu, surface, probes, site, measurements"
nct06481254,1,-0.016116404113940445,0.02639293280917275,mucositis oral vinegar mulberry syrup dm hawthorn black green tea,"mucositis, oral, vinegar, mulberry, syrup, dm, hawthorn, black, green, tea"
nct06531213,2,-0.050809412475175154,-0.09702641686056179,perception visual berry syndrome video motor ad fine problems treatment,"perception, visual, berry, syndrome, video, motor, ad, fine, problems, treatment"
nct06706128,5,0.007604016635194826,0.011481469853914014,neonates squeezing pneumonia rolling reflex premature ae prolotherapy 1167 respiratory,"neonates, squeezing, pneumonia, rolling, reflex, premature, ae, prolotherapy, 1167, respiratory"
nct06664346,1,-0.06123588907623459,-0.11520822694846493,mindfulness procrastination academic virtual reality sides immersive pressing beans engagement,"mindfulness, procrastination, academic, virtual, reality, sides, immersive, pressing, beans, engagement"
nct06696729,3,-0.010020409332882436,0.0940263013306184,mirabilite gastrointestinal recovery nanchang postoperative incision surgical surgery traditional tau,"mirabilite, gastrointestinal, recovery, nanchang, postoperative, incision, surgical, surgery, traditional, tau"
nct06722079,3,0.042263737614231724,0.026182831521823786,rhgh turner peg syndrome sds genescience rhi pat real world,"rhgh, turner, peg, syndrome, sds, genescience, rhi, pat, real, world"
nct06452875,3,0.0033835165834237113,0.04016734058110143,biliary fistulotomy knife papilla ercp variables minho sylvestre statacorp gymnema,"biliary, fistulotomy, knife, papilla, ercp, variables, minho, sylvestre, statacorp, gymnema"
nct06715098,2,-0.07441760413814548,-0.05511250042057758,gait treadmill training supported assisted robotic stroke weight semg body,"gait, treadmill, training, supported, assisted, robotic, stroke, weight, semg, body"
nct06433440,3,0.046693755613592694,0.033149533639977226,rabies pvrv fo intradermally id intramuscularly vaccine pep vaccines im,"rabies, pvrv, fo, intradermally, id, intramuscularly, vaccine, pep, vaccines, im"
nct06658678,3,0.011766614234855916,0.061786129239479806,linkage hbv retention hepatitis treatment rates continuum care 803 referral,"linkage, hbv, retention, hepatitis, treatment, rates, continuum, care, 803, referral"
nct06534242,3,0.007135560131175059,0.058864094121683905,linc00511 crc snps snp cancer tumor gene genotypes survival rs1558535,"linc00511, crc, snps, snp, cancer, tumor, gene, genotypes, survival, rs1558535"
nct06606132,2,-0.08313516147621301,-0.1876528027733894,fm fibromyalgia virtual ivre immersive reality quality game life sebastián,"fm, fibromyalgia, virtual, ivre, immersive, reality, quality, game, life, sebastián"
nct06577142,2,-0.04208601201322184,-0.18902195446472667,students burn fitness activity learn wellbeing beep shuttle physical test,"students, burn, fitness, activity, learn, wellbeing, beep, shuttle, physical, test"
nct06581679,6,-0.0259060925355198,0.04288151756631243,adenomyosis levonorgestrel releasing lng hormone blastocyst gnrha ius fe icsi,"adenomyosis, levonorgestrel, releasing, lng, hormone, blastocyst, gnrha, ius, fe, icsi"
nct06404385,0,-0.048630387104981916,0.11011688907148845,cam implant guides cad implants accuracy surgical scais guide conventional,"cam, implant, guides, cad, implants, accuracy, surgical, scais, guide, conventional"
nct06579898,2,-0.022531409888876867,-0.12607476594327738,mesocycle id pret cvrf training intensity programme instructors predilution mesocycles,"mesocycle, id, pret, cvrf, training, intensity, programme, instructors, predilution, mesocycles"
nct06405789,1,-0.09477713506554526,-0.19698634665710898,yoga nursing mindfulness students perceived stress 56 scale democracy group,"yoga, nursing, mindfulness, students, perceived, stress, 56, scale, democracy, group"
